1943,09,09,14.07
1943,09,10,14.20
1943,09,11,12.50
1943,09,12,13.73
1943,09,13,12.80
1943,09,14,13.20
1943,09,15,13.07
1943,09,16,14.40
1943,09,17,14.13
1943,09,18,14.40
1943,09,19,13.60
1943,09,20,13.10
1943,09,21,10.00
1943,09,22,7.87
1943,09,23,11.87
1943,09,24,14.53
1943,09,25,11.60
1943,09,26,7.60
1943,09,27,6.63
1943,09,28,7.23
1943,09,29,9.33
1943,09,30,12.63
1943,10,01,12.80
1943,10,02,12.23
1943,10,03,9.67
1943,10,04,11.20
1943,10,05,9.53
1943,10,06,13.13
1943,10,07,11.40
1943,10,08,6.33
1943,10,09,10.53
1943,10,10,8.27
1943,10,11,5.63
1943,10,12,7.33
1943,10,13,7.87
1943,10,14,4.80
1943,10,15,5.13
1943,10,16,7.47
1943,10,17,7.20
1943,10,18,9.60
1943,10,19,9.20
1943,10,20,9.33
1943,10,21,9.10
1943,10,22,8.93
1943,10,23,9.80
1943,10,24,10.60
1943,10,25,6.57
1943,10,26,7.00
1943,10,27,8.60
1943,10,28,9.87
1943,10,29,9.73
1943,10,30,9.40
1943,10,31,6.40
1943,11,01,7.93
1943,11,02,6.53
1943,11,03,4.57
1943,11,04,4.43
1943,11,05,6.40
1943,11,06,4.73
1943,11,07,2.00
1943,11,08,0.17
1943,11,09,0.93
1943,11,10,7.60
1943,11,11,6.07
1943,11,12,1.00
1943,11,13,3.00
1943,11,14,2.33
1943,11,15,1.00
1943,11,16,-0.80
1943,11,17,-3.10
1943,11,18,-5.60
1943,11,19,-4.83
1943,11,20,3.40
1943,11,21,-0.03
1943,11,22,5.40
1943,11,23,3.63
1943,11,24,3.97
1943,11,25,4.30
1943,11,26,2.10
1943,11,27,0.77
1943,11,28,0.20
1943,11,29,0.00
1943,11,30,-0.90
1943,12,01,-1.80
1943,12,02,-4.07
1943,12,03,-1.97
1943,12,04,-5.17
1943,12,05,-3.30
1943,12,06,0.97
1943,12,07,-3.77
1943,12,08,-7.77
1943,12,09,-3.63
1943,12,10,-9.93
1943,12,11,-9.07
1943,12,12,-9.00
1943,12,13,-5.20
1943,12,14,-6.93
1943,12,15,-5.60
1943,12,16,-2.40
1943,12,17,-0.93
1943,12,18,0.33
1943,12,19,2.40
1943,12,20,4.53
1943,12,21,4.47
1943,12,22,2.60
1943,12,23,3.47
1943,12,24,2.23
1943,12,25,-1.23
1943,12,26,0.60
1943,12,27,5.33
1943,12,28,-1.40
1943,12,29,4.93
1943,12,30,-1.70
1943,12,31,-2.47
1944,01,01,-2.53
1944,01,02,-6.33
1944,01,03,-1.67
1944,01,04,-9.40
1944,01,05,-8.43
1944,01,06,5.87
1944,01,07,0.53
1944,01,08,-1.47
1944,01,09,-7.83
1944,01,10,-14.87
1944,01,11,-9.63
1944,01,12,-9.93
1944,01,13,-6.47
1944,01,14,0.53
1944,01,15,-5.27
1944,01,16,-2.67
1944,01,17,-0.53
1944,01,18,2.47
1944,01,19,3.60
1944,01,20,-0.20
1944,01,21,1.87
1944,01,22,3.50
1944,01,23,3.70
1944,01,24,0.60
1944,01,25,-1.83
1944,01,26,0.03
1944,01,27,1.77
1944,01,28,3.47
1944,01,29,0.53
1944,01,30,5.33
1944,01,31,0.40
1944,02,01,3.83
1944,02,02,3.17
1944,02,03,2.97
1944,02,04,1.50
1944,02,05,0.20
1944,02,06,-2.60
1944,02,07,2.60
1944,02,08,3.17
1944,02,09,-1.60
1944,02,10,-0.40
1944,02,11,-0.27
1944,02,12,-1.93
1944,02,13,-5.53
1944,02,14,-4.33
1944,02,15,-1.47
1944,02,16,-0.63
1944,02,17,-2.73
1944,02,18,-4.00
1944,02,19,-4.13
1944,02,20,-4.53
1944,02,21,-0.20
1944,02,22,2.27
1944,02,23,2.07
1944,02,24,1.80
1944,02,25,-0.07
1944,02,26,-3.80
1944,02,27,-5.20
1944,02,28,-5.53
1944,02,29,-2.20
1944,03,01,-0.10
1944,03,02,-0.43
1944,03,03,-3.17
1944,03,04,0.40
1944,03,05,-1.90
1944,03,06,-0.47
1944,03,07,-0.20
1944,03,08,1.07
1944,03,09,1.03
1944,03,10,3.97
1944,03,11,2.47
1944,03,12,1.30
1944,03,13,0.33
1944,03,14,1.07
1944,03,15,-0.10
1944,03,16,-1.57
1944,03,17,-1.27
1944,03,18,2.60
1944,03,19,2.27
1944,03,20,2.17
1944,03,21,-0.37
1944,03,22,-0.23
1944,03,23,1.07
1944,03,24,-0.07
1944,03,25,-1.37
1944,03,26,0.73
1944,03,27,-2.23
1944,03,28,1.27
1944,03,29,-3.27
1944,03,30,-3.77
1944,03,31,-2.87
1944,04,01,-1.77
1944,04,02,-0.27
1944,04,03,0.77
1944,04,04,0.33
1944,04,05,0.90
1944,04,06,1.80
1944,04,07,3.63
1944,04,08,1.37
1944,04,09,3.53
1944,04,10,5.33
1944,04,11,3.43
1944,04,12,2.47
1944,04,13,1.67
1944,04,14,2.80
1944,04,15,3.33
1944,04,16,6.10
1944,04,17,1.87
1944,04,18,3.53
1944,04,19,4.87
1944,04,20,7.93
1944,04,21,6.27
1944,04,22,5.80
1944,04,23,9.53
1944,04,24,5.70
1944,04,25,7.67
1944,04,26,5.53
1944,04,27,10.00
1944,04,28,7.67
1944,04,29,6.47
1944,04,30,5.20
1944,05,01,6.97
1944,05,02,4.93
1944,05,03,4.30
1944,05,04,4.67
1944,05,05,4.53
1944,05,06,4.20
1944,05,07,7.27
1944,05,08,8.33
1944,05,09,10.57
1944,05,10,9.07
1944,05,11,11.17
1944,05,12,12.00
1944,05,13,14.73
1944,05,14,13.40
1944,05,15,9.93
1944,05,16,7.87
1944,05,17,9.20
1944,05,18,13.40
1944,05,19,14.07
1944,05,20,7.80
1944,05,21,7.73
1944,05,22,4.13
1944,05,23,8.10
1944,05,24,6.80
1944,05,25,8.57
1944,05,26,11.03
1944,05,27,11.73
1944,05,28,16.20
1944,05,29,16.33
1944,05,30,13.13
1944,05,31,12.13
1944,06,01,10.27
1944,06,02,12.67
1944,06,03,9.30
1944,06,04,10.33
1944,06,05,9.43
1944,06,06,11.13
1944,06,07,12.07
1944,06,08,12.33
1944,06,09,13.23
1944,06,10,11.57
1944,06,11,10.57
1944,06,12,10.67
1944,06,13,14.33
1944,06,14,11.97
1944,06,15,10.33
1944,06,16,13.43
1944,06,17,15.13
1944,06,18,16.93
1944,06,19,19.30
1944,06,20,18.87
1944,06,21,14.53
1944,06,22,13.07
1944,06,23,12.77
1944,06,24,12.77
1944,06,25,13.00
1944,06,26,13.30
1944,06,27,19.83
1944,06,28,15.67
1944,06,29,15.77
1944,06,30,17.03
1944,07,01,17.53
1944,07,02,16.67
1944,07,03,19.67
1944,07,04,21.93
1944,07,05,23.23
1944,07,06,24.57
1944,07,07,22.97
1944,07,08,24.37
1944,07,09,26.17
1944,07,10,20.60
1944,07,11,18.60
1944,07,12,16.63
1944,07,13,15.33
1944,07,14,15.40
1944,07,15,14.70
1944,07,16,16.10
1944,07,17,20.73
1944,07,18,19.80
1944,07,19,21.90
1944,07,20,16.77
1944,07,21,17.03
1944,07,22,16.57
1944,07,23,19.00
1944,07,24,14.37
1944,07,25,16.10
1944,07,26,17.57
1944,07,27,16.93
1944,07,28,14.93
1944,07,29,16.90
1944,07,30,19.60
1944,07,31,20.70
1944,08,01,21.50
1944,08,02,22.50
1944,08,03,20.93
1944,08,04,20.90
1944,08,05,22.40
1944,08,06,21.00
1944,08,07,20.83
1944,08,08,20.53
1944,08,09,18.07
1944,08,10,18.27
1944,08,11,18.93
1944,08,12,18.47
1944,08,13,16.77
1944,08,14,15.17
1944,08,15,15.33
1944,08,16,17.17
1944,08,17,18.20
1944,08,18,18.53
1944,08,19,20.23
1944,08,20,20.83
1944,08,21,19.40
1944,08,22,15.57
1944,08,23,18.33
1944,08,24,19.53
1944,08,25,21.17
1944,08,26,18.73
1944,08,27,18.23
1944,08,28,17.57
1944,08,29,15.37
1944,08,30,13.20
1944,08,31,13.87
1944,09,01,14.30
1944,09,02,13.87
1944,09,03,11.50
1944,09,04,10.70
1944,09,05,12.00
1944,09,06,13.10
1944,09,07,12.33
1944,09,08,13.63
1944,09,09,12.00
1944,09,10,9.30
1944,09,11,10.93
1944,09,12,11.60
1944,09,13,12.27
1944,09,14,13.40
1944,09,15,13.40
1944,09,16,13.50
1944,09,17,13.17
1944,09,18,12.97
1944,09,19,12.83
1944,09,20,12.17
1944,09,21,12.00
1944,09,22,11.80
1944,09,23,13.13
1944,09,24,11.63
1944,09,25,8.57
1944,09,26,10.53
1944,09,27,9.93
1944,09,28,10.53
1944,09,29,10.60
1944,09,30,10.00
1944,10,01,9.13
1944,10,02,6.03
1944,10,03,4.77
1944,10,04,6.17
1944,10,05,9.70
1944,10,06,7.40
1944,10,07,12.87
1944,10,08,7.33
1944,10,09,6.30
1944,10,10,6.93
1944,10,11,10.23
1944,10,12,11.40
1944,10,13,10.60
1944,10,14,10.60
1944,10,15,10.37
1944,10,16,7.97
1944,10,17,11.10
1944,10,18,10.13
1944,10,19,8.53
1944,10,20,7.83
1944,10,21,7.83
1944,10,22,5.97
1944,10,23,5.63
1944,10,24,7.43
1944,10,25,7.83
1944,10,26,6.70
1944,10,27,5.50
1944,10,28,5.53
1944,10,29,4.50
1944,10,30,4.80
1944,10,31,5.67
1944,11,01,2.50
1944,11,02,4.40
1944,11,03,4.70
1944,11,04,4.97
1944,11,05,10.13
1944,11,06,6.63
1944,11,07,4.50
1944,11,08,3.27
1944,11,09,2.00
1944,11,10,-0.30
1944,11,11,-0.27
1944,11,12,3.77
1944,11,13,5.47
1944,11,14,1.30
1944,11,15,2.17
1944,11,16,-0.47
1944,11,17,-2.17
1944,11,18,-0.70
1944,11,19,2.13
1944,11,20,4.93
1944,11,21,-1.67
1944,11,22,-4.43
1944,11,23,-0.33
1944,11,24,4.03
1944,11,25,1.87
1944,11,26,-0.57
1944,11,27,-3.73
1944,11,28,1.10
1944,11,29,3.70
1944,11,30,5.50
1944,12,01,5.20
1944,12,02,5.63
1944,12,03,3.30
1944,12,04,1.50
1944,12,05,0.80
1944,12,06,1.90
1944,12,07,1.67
1944,12,08,2.17
1944,12,09,0.73
1944,12,10,1.47
1944,12,11,1.87
1944,12,12,-1.23
1944,12,13,-5.27
1944,12,14,-0.93
1944,12,15,-1.60
1944,12,16,-2.87
1944,12,17,-0.23
1944,12,18,3.40
1944,12,19,3.40
1944,12,20,2.93
1944,12,21,1.90
1944,12,22,1.27
1944,12,23,1.20
1944,12,24,2.20
1944,12,25,2.73
1944,12,26,1.87
1944,12,27,4.20
1944,12,28,-0.80
1944,12,29,0.40
1944,12,30,1.73
1944,12,31,-2.47
1945,01,01,-2.80
1945,01,02,1.83
1945,01,03,1.90
1945,01,04,-3.37
1945,01,05,-6.13
1945,01,06,-4.37
1945,01,07,1.40
1945,01,08,-1.60
1945,01,09,-0.50
1945,01,10,0.23
1945,01,11,-1.70
1945,01,12,-0.13
1945,01,13,0.13
1945,01,14,-0.13
1945,01,15,-4.73
1945,01,16,-0.10
1945,01,17,0.73
1945,01,18,-5.80
1945,01,19,-3.37
1945,01,20,-1.23
1945,01,21,-3.90
1945,01,22,-3.50
1945,01,23,-5.77
1945,01,24,-6.40
1945,01,25,-4.23
1945,01,26,-4.90
1945,01,27,-5.10
1945,01,28,-6.97
1945,01,29,-11.70
1945,01,30,-16.50
1945,01,31,-11.57
1945,02,01,-5.90
1945,02,02,-6.30
1945,02,03,-5.27
1945,02,04,-17.97
1945,02,05,-5.83
1945,02,06,-2.87
1945,02,07,-0.17
1945,02,08,1.73
1945,02,09,0.50
1945,02,10,1.20
1945,02,11,0.43
1945,02,12,-0.40
1945,02,13,-1.23
1945,02,14,-2.53
1945,02,15,-2.60
1945,02,16,-2.47
1945,02,17,-3.80
1945,02,18,-3.00
1945,02,19,0.43
1945,02,20,-0.53
1945,02,21,1.40
1945,02,22,3.07
1945,02,23,-2.67
1945,02,24,-0.37
1945,02,25,2.50
1945,02,26,-0.00
1945,02,27,3.43
1945,02,28,6.93
1945,03,01,4.53
1945,03,02,1.07
1945,03,03,1.10
1945,03,04,-0.17
1945,03,05,0.07
1945,03,06,-0.33
1945,03,07,-3.67
1945,03,08,-3.53
1945,03,09,0.93
1945,03,10,4.63
1945,03,11,0.50
1945,03,12,6.20
1945,03,13,2.83
1945,03,14,1.90
1945,03,15,3.77
1945,03,16,5.50
1945,03,17,1.47
1945,03,18,0.40
1945,03,19,0.33
1945,03,20,3.90
1945,03,21,6.37
1945,03,22,2.90
1945,03,23,4.37
1945,03,24,-0.20
1945,03,25,2.47
1945,03,26,7.13
1945,03,27,7.10
1945,03,28,4.20
1945,03,29,4.30
1945,03,30,4.40
1945,03,31,5.47
1945,04,01,6.10
1945,04,02,6.30
1945,04,03,5.33
1945,04,04,4.57
1945,04,05,3.17
1945,04,06,5.67
1945,04,07,4.80
1945,04,08,9.37
1945,04,09,12.70
1945,04,10,10.27
1945,04,11,5.80
1945,04,12,4.57
1945,04,13,4.43
1945,04,14,4.57
1945,04,15,6.37
1945,04,16,6.40
1945,04,17,7.47
1945,04,18,6.20
1945,04,19,11.40
1945,04,20,7.40
1945,04,21,7.70
1945,04,22,4.47
1945,04,23,7.47
1945,04,24,8.30
1945,04,25,7.63
1945,04,26,6.67
1945,04,27,7.17
1945,04,28,7.57
1945,04,29,3.93
1945,04,30,6.13
1945,05,01,6.13
1945,05,02,5.27
1945,05,03,9.13
1945,05,04,6.03
1945,05,05,10.67
1945,05,06,10.47
1945,05,07,10.73
1945,05,08,8.27
1945,05,09,8.93
1945,05,10,4.77
1945,05,11,12.40
1945,05,12,13.30
1945,05,13,13.87
1945,05,14,11.20
1945,05,15,11.20
1945,05,16,10.40
1945,05,17,10.60
1945,05,18,11.20
1945,05,19,13.67
1945,05,20,12.37
1945,05,21,15.30
1945,05,22,12.20
1945,05,23,7.17
1945,05,24,4.53
1945,05,25,9.07
